Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Charges Per Month,Num Services,Tenure Group,High Value Customer,Auto Payment,Churn Probability,SHAP Magnitude,Actual Churn,Risk Tier
0,1,0,1,0.0216258307242325,1,1,0,1,1,0,1,1,0,1,1.3469350086880818,0.5198116338265113,0,1,0,1,0,0,0,1.4024843425771087,6,2,1,1,0.1631,0.2612,0,Low
1,0,0,0,-0.4267458558967602,1,1,1,0,0,0,0,0,0,1,-0.3459587893318406,-0.5115437761959563,1,0,0,0,0,1,0,-0.3336396977593449,3,1,0,0,0.3543,0.1418,1,Medium
0,0,0,0,-1.078922854618204,1,0,0,0,0,0,0,0,0,0,-1.4917385799366805,-0.9607350799194346,0,0,1,0,0,0,1,-1.430657384052487,1,0,0,0,0.3805,0.1644,0,Medium
1,1,1,0,1.24445770332694,0,0,1,0,0,1,0,0,1,0,-0.9562652960836204,0.0053251251223574,1,0,0,1,0,0,0,-0.7636496226677878,2,3,0,1,0.0462,0.1935,0,Low
1,0,0,0,0.1846700804045935,1,1,1,1,1,1,0,0,1,0,0.0864109429718724,0.0690320683602598,1,0,0,0,0,1,0,0.1679291306834799,6,2,0,0,0.2114,0.155,0,Low
0,0,0,0,-0.4675069183168504,0,0,1,0,0,1,0,0,2,0,-0.9895245062608292,-0.6690243398300922,1,0,0,0,0,0,1,-0.793192289264551,2,1,0,0,0.0319,0.206,0,Low
0,0,1,0,-1.1604449794583849,1,0,1,1,0,0,0,0,0,0,-0.3376439867875385,-0.9052120964949883,1,0,0,0,0,0,1,-0.3996183198254496,3,0,0,0,0.2811,0.1771,0,Low
1,0,1,1,1.4890240778474817,1,0,0,0,0,0,0,0,2,0,-1.4950645009544017,-0.410358267666781,0,0,1,1,0,0,0,-1.3065781843460813,1,3,0,1,0.0024,0.2513,0,Low
0,0,1,1,-0.712073292837392,1,0,0,1,1,1,1,1,0,0,0.387406795075611,-0.4990803333533611,1,0,0,1,0,0,0,0.4279045967349966,6,1,0,1,0.0569,0.1722,0,Low
1,0,1,0,-0.9974007297780236,1,0,1,0,0,0,0,0,0,1,0.3208883747211936,-0.7398343425287303,0,1,0,0,0,1,0,0.281832523006556,2,0,0,0,0.5728,0.1353,1,Medium
0,0,0,0,0.6330417670255862,1,1,0,0,0,0,0,0,2,0,-1.3587017392278458,-0.4869698375647155,0,0,1,0,1,0,0,-1.1503303032343113,2,2,0,1,0.0252,0.2051,0,Low
0,0,0,0,-1.2827281667186554,1,1,0,0,0,0,0,0,0,1,-0.4906363536026986,-0.9868090435299612,1,0,0,0,0,1,0,-1.1204593847864728,2,0,0,0,0.8017,0.1417,0,High
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-1.485086737901239,-1.0000004396713271,0,0,1,0,0,0,1,-1.611195902143818,1,0,0,0,0.7253,0.174,1,High
0,0,1,1,-0.9974007297780236,1,1,0,1,0,0,0,0,0,0,-0.3027218161014695,-0.8117914231527045,1,0,0,0,0,1,0,-0.3132880829926858,3,0,0,0,0.0645,0.1823,0,Low
1,0,0,0,-0.3452237310565796,1,1,0,0,0,1,0,0,1,0,-0.3409699078052594,-0.4608517555724453,1,0,0,1,0,0,0,-0.3116468237373102,3,1,0,1,0.1423,0.143,0,Low
0,0,0,0,-0.0191352316958577,1,1,0,1,0,0,0,0,0,1,-0.3542735918761429,-0.241428983970155,1,0,0,0,0,1,0,-0.2121865128615405,3,2,0,0,0.3747,0.1512,0,Medium
0,0,1,0,-0.4675069183168504,1,1,1,0,1,0,1,1,0,1,1.315338759019734,-0.0381976584678023,0,1,0,1,0,0,0,1.3401164908728311,6,1,1,1,0.8024,0.1828,1,High
0,0,0,0,0.592280704605496,1,0,1,0,1,1,1,1,1,1,1.2920573118956875,1.0781518139839028,0,1,0,0,0,1,0,1.2921917206158593,6,2,1,0,0.3601,0.1832,0,Medium
1,0,0,0,-0.2637016062163992,1,1,0,0,0,1,0,0,0,1,0.5204436357844459,-0.0873675949211555,0,1,0,0,0,1,0,0.5966260481876223,3,2,0,0,0.4458,0.1493,1,Medium
0,0,1,0,-0.4675069183168504,0,0,1,0,1,0,1,1,1,1,-0.2960699740660276,-0.4984406168180775,1,0,0,0,0,1,0,-0.2164537869255172,4,1,0,0,0.1384,0.1866,1,Low
1,0,1,1,-0.4675069183168504,1,1,1,0,0,0,1,1,1,1,0.367451268969286,-0.3251877317105688,1,0,0,1,0,0,0,0.3694757672436203,5,1,0,1,0.0288,0.1889,0,Low
1,0,1,1,0.429236454925135,0,0,0,1,0,0,0,0,0,0,-1.1824279252886396,-0.4688813010497987,1,0,0,0,1,0,0,-1.029533622038657,1,2,0,1,0.0404,0.219,0,Low
1,1,1,0,-0.9974007297780236,0,0,0,1,1,0,0,1,0,1,-0.7151360222988573,-0.845056682987454,1,0,0,0,0,0,1,-0.5880348823425839,3,0,0,0,0.6439,0.1682,0,High
0,0,0,0,0.6330417670255862,1,1,0,0,0,0,0,0,1,0,-1.3470610156658227,-0.5087422589552313,0,0,1,1,0,0,0,-1.183155488341826,2,2,0,1,0.1186,0.155,0,Low
0,0,0,0,-0.4267458558967602,1,0,1,0,0,1,0,1,0,1,0.8048098827995801,-0.1767293771430193,0,1,0,0,0,1,0,0.749263158937566,4,1,0,0,0.3648,0.1473,0,Medium
1,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-0.6935175356836717,-0.9895002648163268,1,0,0,0,0,1,0,-1.2205761993643929,1,0,0,0,0.6714,0.1614,0,High
0,1,0,0,-1.2419671042985652,1,0,1,1,0,0,0,0,0,0,-0.3326551052609572,-0.9629409990066196,1,0,0,0,0,0,1,-0.8027115929457305,3,0,0,0,0.288,0.1652,1,Low
0,0,0,0,1.2852187657470302,1,1,1,1,1,1,1,1,2,1,0.7166729758299774,1.392032040899454,1,0,0,0,1,0,0,0.8053942254714159,8,3,0,1,0.0061,0.2236,0,Low
0,0,1,0,-0.9974007297780236,1,0,0,0,0,0,0,0,0,0,-1.4867496984100992,-0.939977381309024,0,0,1,1,0,0,0,-1.3728850582632612,1,0,0,1,0.4151,0.1548,1,Medium
1,1,1,0,-0.1414184189561284,1,1,0,0,0,1,0,0,0,1,0.4805325835717953,0.0563480336089461,0,1,0,0,0,1,0,0.6990406257230685,3,2,0,0,0.5436,0.1458,0,Medium
1,0,1,0,-1.1604449794583849,1,0,0,0,0,1,0,0,0,0,-0.4922993141115591,-0.9297860351262291,1,0,0,0,0,0,1,-0.7652908819231636,2,0,0,0,0.4163,0.165,1,Medium
0,1,0,0,0.755324954285857,1,0,0,0,0,0,0,0,2,0,-1.505042264007564,-0.5818905358862854,0,0,1,0,1,0,0,-1.3318535768788675,1,3,0,1,0.0121,0.2251,0,Low
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-0.6635842465241839,-0.9891031993806334,1,0,0,0,0,0,1,-1.2058048660660114,1,0,0,0,0.6545,0.1766,0,High
1,0,0,0,-1.1604449794583849,1,0,0,0,0,0,1,0,0,1,0.5370732408730502,-0.8585348486101543,0,1,0,0,0,1,0,0.294962597049562,2,0,0,0,0.8887,0.1243,1,High
0,1,0,0,-1.038161792198114,1,0,0,0,0,0,1,1,0,1,0.8081358038173013,-0.7555184272386155,0,1,0,0,0,1,0,0.4137897671387655,3,0,0,0,0.8193,0.1379,0,High
1,0,1,0,-1.201206041878475,1,0,0,0,1,1,0,0,0,1,-0.3010588555926091,-0.9407273937986668,1,0,0,0,0,0,1,-0.6743651191753478,3,0,0,0,0.6848,0.16,0,High
0,0,1,1,-0.2229405437963089,1,0,0,1,0,0,0,0,0,0,-0.4989511561470007,-0.4194245951151112,1,0,0,0,0,0,1,-0.3763124383991141,2,2,0,0,0.0219,0.2209,0,Low
1,0,1,0,0.5107585797653155,1,0,1,1,1,0,1,1,1,0,0.4639029784831909,0.5782464304460414,1,0,0,1,0,0,0,0.6245274555290097,6,2,0,1,0.064,0.1648,0,Low
1,0,0,0,-0.5897901055771212,1,1,0,0,0,0,0,0,0,1,0.357473505916123,-0.3934388682680722,0,1,0,1,0,0,0,0.4672948188640144,2,1,0,1,0.6403,0.129,0,High
0,0,1,0,0.3884753925050447,1,1,0,0,1,1,0,0,0,1,0.700043370741373,0.6365929903020843,0,1,0,0,1,0,0,0.9045262844961104,4,2,0,1,0.4753,0.1639,0,Medium
1,1,1,0,-0.4675069183168504,1,0,1,1,0,0,0,1,0,1,0.0032629175288506,-0.4178142741814663,1,0,0,1,0,0,0,0.0563235013179299,4,1,0,1,0.085,0.1888,0,Low
1,0,0,0,-0.2229405437963089,1,1,0,0,0,1,0,0,0,1,0.4871844256072372,-0.0468889796713111,0,1,0,0,0,1,0,0.6136951444435299,3,2,0,0,0.4792,0.1444,1,Medium
0,0,1,0,-0.1414184189561284,1,0,0,0,0,0,0,0,2,1,-1.5067052245164243,-0.7787026368449297,0,0,1,0,0,0,1,-1.3719003027100356,1,2,0,0,0.0164,0.2325,0,Low
0,0,1,0,-0.5490290431570309,1,0,0,1,0,0,0,1,0,1,-0.1680220148837743,-0.5099996328349268,1,0,0,0,0,0,1,-0.0867943057508342,3,1,0,0,0.3184,0.1737,0,Medium
1,1,1,0,0.4699975173452252,1,0,0,0,0,0,0,0,2,1,-1.513357066551866,-0.635119363460059,0,0,1,0,1,0,0,-1.3246320361552146,1,2,0,1,0.0087,0.2213,0,Low
1,0,1,1,-1.078922854618204,1,0,0,0,0,0,0,0,0,0,-1.5067052245164243,-0.9546908616205476,0,0,1,0,0,0,1,-1.3663200212417583,1,0,0,0,0.0662,0.1951,0,Low
0,0,1,0,0.9998913288063984,1,1,1,0,0,0,1,1,0,1,1.1573575106779928,1.416297150858489,0,1,0,0,0,1,0,1.1684407727605288,5,3,1,0,0.6125,0.1892,0,High
0,0,1,0,0.103147955564413,1,0,1,0,0,1,0,0,1,1,-0.3293291842432363,-0.1636041585742687,1,0,0,1,0,0,0,-0.1957739203077831,3,2,0,1,0.0525,0.1737,0,Low
1,0,1,1,1.2852187657470302,1,1,1,0,1,0,0,1,2,0,0.9494874470704384,1.559792187479872,0,1,0,1,0,0,0,0.9974215583503768,5,3,1,1,0.0057,0.2499,0,Low
1,0,1,0,0.3884753925050447,0,0,1,0,0,0,1,0,0,1,-0.8215654948659252,-0.291525406440126,1,0,0,1,0,0,0,-0.7012817709635099,2,2,0,1,0.4182,0.1841,0,Medium
1,0,1,1,-0.4267458558967602,1,0,1,0,0,0,0,0,0,0,0.337517979809798,-0.3145110833285934,0,1,0,1,0,0,0,0.3034971451775161,2,1,0,1,0.0991,0.169,0,Low
1,0,0,0,0.429236454925135,1,0,0,0,0,0,0,0,2,0,-1.5067052245164243,-0.6223691511361298,0,0,1,0,0,0,1,-1.2891808362390984,1,2,0,0,0.0254,0.2063,0,Low
1,0,0,0,-0.8343564800976626,1,0,0,0,0,0,0,0,0,0,-1.4900756194278202,-0.8918001084449039,0,0,1,0,1,0,0,-1.272439991834266,1,0,0,1,0.0665,0.2045,0,Low
1,0,0,0,1.4890240778474817,1,0,0,0,0,0,0,0,2,1,-1.5150200270607266,-0.3701223035165269,0,0,1,1,0,0,0,-1.2639054437063122,1,3,0,1,0.0074,0.23,0,Low
0,0,0,0,-1.2419671042985652,1,1,0,0,0,0,1,1,0,1,1.0076910648805537,-0.92204325913021,0,1,0,0,0,1,0,0.2115866268764744,4,0,1,0,0.9375,0.1269,1,High
0,0,0,0,-0.8343564800976626,1,0,0,0,0,0,0,0,0,0,-1.510031145534145,-0.9002708377396942,0,0,1,0,0,0,1,-1.3210212657933875,1,0,0,0,0.2412,0.1776,0,Low
1,0,0,0,0.7960860167059473,1,1,0,0,1,0,0,1,2,1,0.8181135668704638,1.0107168674886575,0,1,0,0,1,0,0,0.8923809660063302,4,3,0,1,0.0434,0.206,0,Low
0,0,1,0,0.6738028294456765,0,0,1,0,0,0,1,0,0,0,-0.8049358897773209,-0.0953309628258934,1,0,0,1,0,0,0,-0.5831111045764568,2,3,0,1,0.331,0.1788,0,Medium
1,0,0,0,-1.1196839170382944,0,0,1,0,1,1,0,0,0,0,-0.8265543763925065,-0.9103298287772578,1,0,0,0,0,0,1,-0.7203203783258684,3,0,0,0,0.2738,0.1957,1,Low
0,0,1,1,1.3667408905872107,1,1,1,1,1,0,1,1,2,0,1.476645928379196,2.1157720342139754,0,1,0,1,0,0,0,1.5272200459856646,7,3,1,1,0.0187,0.2657,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,0.1579182448528708,-0.9782059590899396,0,1,0,0,0,1,0,-0.8004138299882044,1,0,0,0,0.9607,0.136,1,High
1,0,1,1,-0.6713122304173017,1,0,0,0,0,0,0,0,0,0,-1.4867496984100992,-0.8583142567014358,0,0,1,0,0,1,0,-1.2836005547708211,1,1,0,0,0.0504,0.1792,0,Low
1,0,0,0,-0.8343564800976626,1,0,1,0,1,0,0,0,0,0,0.5603546879970964,-0.6301119271321493,0,1,0,1,0,0,0,0.2253732046216307,3,0,0,1,0.36,0.153,1,Medium
0,1,1,0,-0.6305511679972114,1,1,0,0,0,0,1,1,0,1,0.9212171184198106,-0.2965328427680358,0,1,0,0,0,1,0,1.002017084265429,4,1,1,0,0.811,0.1289,0,High
0,0,1,0,0.6330417670255862,1,0,0,0,0,0,0,0,2,0,-1.4701200933214948,-0.542581057752649,0,0,1,1,0,0,0,-1.234691028960624,1,2,0,1,0.0473,0.191,0,Low
1,0,0,0,0.8368470791260375,1,1,0,0,0,0,0,0,1,0,-1.3570387787189853,-0.4345351408623284,0,0,1,1,0,0,0,-1.1513150587875367,2,3,0,1,0.2111,0.1655,0,Low
0,0,0,1,-1.201206041878475,1,0,1,0,0,1,0,1,0,1,-0.0117037270508933,-0.9306463435702312,1,0,0,1,0,0,0,-0.4869333122114387,4,0,0,1,0.2203,0.1831,0,Low
0,0,1,0,-0.8751175425177529,1,1,0,0,0,0,1,1,0,1,0.9694429731767632,-0.5329191321507787,0,1,0,0,0,1,0,1.008582121286932,4,0,1,0,0.9372,0.1385,1,High
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.4934015404455407,-1.0001107356256866,0,0,1,0,0,0,1,-1.61513492435672,1,0,0,0,0.7528,0.1709,0,High
1,1,1,0,1.6113072651077522,1,1,0,1,1,1,1,1,2,1,1.556468032804497,2.530639236940856,0,1,0,1,0,0,0,1.6647575715861518,7,3,1,1,0.0387,0.2357,0,Low
0,0,0,0,-0.7935954176775724,1,0,0,0,0,0,0,0,2,1,-1.4784348958657971,-0.8936310212872673,0,0,1,0,0,0,1,-1.330212317623492,1,1,0,0,0.0137,0.2225,0,Low
1,0,1,0,-0.712073292837392,1,1,0,0,1,1,1,1,0,1,1.2837425093513857,-0.3295775106940669,0,1,0,0,0,1,0,1.2163655430175002,6,1,1,0,0.9048,0.1701,0,High
0,1,0,0,-0.9974007297780236,1,1,0,0,1,0,1,1,0,0,1.213898167979247,-0.6645683832739786,0,1,0,0,0,1,0,0.9038697807939602,5,0,1,0,0.9455,0.1589,1,High
0,1,0,0,-0.712073292837392,1,0,0,1,0,0,0,0,0,1,0.3474957428629605,-0.5026759814654727,0,1,0,0,1,0,0,0.4114920041812392,2,1,0,1,0.7916,0.1201,1,High
1,0,0,0,0.1846700804045935,1,1,0,0,0,1,1,1,0,0,1.129087182027365,0.5244440639095997,0,1,0,1,0,0,0,1.0594611582035798,5,2,1,1,0.457,0.1876,1,Medium
0,0,0,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,0,-1.5333125926581914,-0.9854634328867782,0,0,1,1,0,0,0,-1.3610679916245558,1,0,0,1,0.3189,0.1593,0,Medium
1,0,0,0,1.24445770332694,1,1,0,1,1,0,1,1,2,1,1.326979482581757,1.8748856698933751,0,1,0,1,0,0,0,1.409705883300762,6,3,1,1,0.2998,0.2169,0,Low
0,0,1,1,-1.201206041878475,0,0,0,0,0,1,0,0,0,1,-1.1258872679873848,-0.966977830936168,1,0,0,0,0,0,1,-1.162803873575167,1,0,0,0,0.1521,0.2098,1,Low
0,0,0,0,-0.712073292837392,1,0,0,1,1,0,1,1,0,1,1.2105722469615263,-0.365997234823491,0,1,0,0,0,1,0,1.0469875878627244,5,1,1,0,0.8503,0.1471,1,High
0,0,1,0,-0.3859847934766699,1,0,1,1,1,1,0,0,1,1,0.0464998907592218,-0.3322246135986889,1,0,0,0,0,0,1,0.1551273084915491,5,1,0,0,0.2243,0.1603,0,Low
0,0,1,1,0.5515196421854057,0,0,1,1,0,0,0,0,0,0,-0.9911874667696896,-0.2940842725812605,1,0,0,1,0,0,0,-0.8112461410736842,2,2,0,1,0.0738,0.2147,0,Low
1,0,0,0,-0.9158786049378432,1,0,0,0,0,0,0,0,0,0,-1.4917385799366805,-0.9271168730307354,0,0,1,0,0,1,0,-1.3896259026680935,1,0,0,0,0.2396,0.1586,0,Low
1,1,0,0,0.8776081415461278,1,0,0,0,1,1,0,1,1,0,0.0132406805820131,0.5484444635781722,1,0,0,1,0,0,0,0.1639901084705785,4,3,0,1,0.0627,0.1764,0,Low
1,0,0,0,-1.201206041878475,0,0,0,0,0,1,0,0,0,1,-1.1674612807088958,-0.9661837000647816,1,0,0,0,0,1,0,-1.1480325402767853,1,0,0,0,0.7321,0.1483,0,High
1,0,0,0,-0.4675069183168504,1,1,0,1,0,0,0,0,0,1,0.5819731746122817,-0.1914649166454151,0,1,0,0,0,1,0,0.8218068180251733,3,1,0,0,0.758,0.1297,1,High
1,0,0,0,-0.6305511679972114,1,0,0,0,0,1,0,0,0,0,-0.4440734593546064,-0.611626325181539,1,0,0,0,0,0,1,-0.3004862608007551,2,1,0,0,0.2093,0.1597,1,Low
1,0,0,0,-1.1196839170382944,1,0,1,0,1,0,0,0,0,1,-0.3010588555926091,-0.8878735724697147,1,0,0,0,0,0,1,-0.4419628086141436,3,0,0,0,0.4595,0.1618,0,Medium
0,0,1,1,-0.0191352316958577,1,0,0,1,0,0,1,0,0,1,0.7066952127768144,0.1927620699604654,0,1,0,0,0,1,0,0.7666605070445488,3,2,0,0,0.0452,0.2015,0,Low
1,0,0,0,0.266192205244774,1,1,0,0,0,1,0,0,2,1,-0.3659143154381659,-0.0379991257499558,1,0,0,0,1,0,0,-0.1366885871142565,3,2,0,1,0.0408,0.1898,0,Low
0,0,1,0,0.7960860167059473,1,1,0,1,0,1,1,1,0,1,1.258798101718479,1.257934219589479,0,1,0,0,1,0,0,1.2396714244438358,6,3,1,1,0.7308,0.185,0,High
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,0.216121862662986,-0.9774338874094248,0,1,0,0,0,0,1,-0.7718559189446665,1,0,0,0,0.9037,0.1519,1,High
1,0,1,0,1.5297851402675715,0,0,1,0,1,1,1,1,2,0,-0.1779997779369368,0.8197063337293099,1,0,0,1,0,0,0,-0.026395965153007,5,3,0,1,0.0235,0.2171,0,Low
1,0,0,0,-0.712073292837392,1,1,1,0,0,0,1,0,0,1,0.761572909569209,-0.4608738147633172,0,1,0,1,0,0,0,0.6058171000177265,4,1,0,1,0.7256,0.1397,0,High
0,1,1,1,-0.7528343552574821,1,1,0,0,0,0,1,1,0,1,1.0293095514957389,-0.4149465793681258,0,1,0,0,0,1,0,1.00333009166973,4,1,1,0,0.4599,0.2013,0,Medium
1,1,1,0,1.24445770332694,1,1,1,1,1,0,1,1,2,0,1.4517015207462896,2.075800780354183,0,1,0,0,1,0,0,1.643421201266267,7,3,1,1,0.1413,0.2206,0,Low
0,0,1,1,0.918369203966218,1,0,0,0,0,0,0,0,2,0,-1.4584793697594718,-0.4749475785395574,0,0,1,0,0,0,1,-1.2333780215563237,1,3,0,0,0.0077,0.2366,0,Low
1,0,0,0,-0.8751175425177529,1,0,0,0,0,0,0,0,0,0,-1.4834237773923784,-0.9171461187566592,0,0,1,0,0,0,1,-1.3738698138164869,1,0,0,0,0.1403,0.1878,0,Low
1,0,1,0,0.3884753925050447,1,0,0,0,0,0,0,0,2,0,-1.4834237773923784,-0.6403032733149437,0,0,1,0,0,1,0,-1.3049369250907057,1,2,0,0,0.0282,0.2018,0,Low
1,0,0,1,-1.201206041878475,1,0,0,0,0,0,0,0,0,0,-1.463468251286053,-0.9821545542560008,0,0,1,0,0,0,1,-1.4451004654997934,1,0,0,0,0.0491,0.1966,0,Low
0,0,0,0,0.103147955564413,1,1,1,0,1,1,1,1,1,1,0.7017063312502334,0.3632134378272492,1,0,0,0,1,0,0,0.8930374697084803,7,2,0,1,0.0822,0.1729,1,Low
1,0,0,0,0.103147955564413,1,1,0,0,0,0,1,0,0,0,0.608580542754049,0.2477776919948589,0,1,0,0,0,1,0,0.6543983739768484,3,2,0,0,0.7068,0.1351,0,High
1,0,0,1,-0.5897901055771212,1,1,0,0,1,0,0,0,0,1,0.5221065962933062,-0.388321135985803,0,1,0,0,1,0,0,0.4873181817795983,3,1,0,1,0.0891,0.1909,0,Low
0,0,1,1,0.9591302663863084,1,0,0,0,0,0,1,1,1,0,0.7998210012729992,1.1828888522434455,0,1,0,1,0,0,0,0.9183128622412664,3,3,0,1,0.0099,0.2243,0,Low
1,0,0,0,0.103147955564413,1,0,0,0,0,0,1,0,0,0,-0.327666223734376,-0.1218902286356006,1,0,0,0,0,0,1,-0.1094436834750193,2,2,0,0,0.145,0.1784,1,Low
0,1,0,0,-0.9974007297780236,1,1,0,0,0,1,1,1,0,1,1.173987115766597,-0.6080747954511712,0,1,0,0,1,0,0,1.3709721648738948,5,0,1,1,0.952,0.1909,0,High
0,0,0,0,-0.8343564800976626,1,1,0,0,0,0,0,1,0,1,0.7216618573565584,-0.5382133379600227,0,1,0,0,0,1,0,0.7512326700440165,3,0,0,0,0.9275,0.1229,0,High
1,0,0,0,-1.1604449794583849,1,1,0,0,0,0,0,0,0,0,-1.3171277265063348,-0.9639557217867246,0,0,1,0,0,0,1,-1.2737529992385666,2,0,0,0,0.1705,0.1783,0,Low
0,0,0,0,0.8368470791260375,1,1,1,1,1,0,0,0,0,0,0.8630135006096954,1.162241449587394,0,1,0,0,0,1,0,1.0486288471181,5,3,1,0,0.4016,0.159,0,Medium
0,0,0,0,-1.2419671042985652,0,0,0,1,0,0,1,1,0,0,-0.4473993803723273,-0.9662057592556532,1,0,0,0,0,1,0,-0.8834615483102165,3,0,0,0,0.6749,0.144,0,High
1,0,1,0,1.5297851402675715,1,1,1,1,1,1,1,1,2,0,1.6446049397740998,2.628339393312278,0,1,0,0,1,0,0,1.8689302229548928,8,3,1,1,0.1869,0.197,0,Low
0,0,0,0,-0.6713122304173017,1,0,1,0,0,0,0,0,0,1,-0.4889733930938382,-0.6726199879422038,1,0,0,0,0,1,0,-0.4708489715087564,2,1,0,0,0.4244,0.1325,1,Medium
0,0,0,0,-0.712073292837392,1,0,0,0,1,0,0,1,0,1,-0.1796627384457972,-0.6150896181484193,1,0,0,0,0,1,0,-0.1114131945814703,3,1,0,0,0.3989,0.1413,1,Medium
1,0,1,0,1.2852187657470302,1,0,1,1,0,1,1,1,2,1,1.3036980354577106,1.9053494124874,0,1,0,0,1,0,0,1.3929650388959298,6,3,1,1,0.209,0.2232,0,Low
1,0,1,1,0.8776081415461278,1,0,0,0,0,0,0,0,2,0,-1.4784348958657971,-0.5277572814867659,0,0,1,0,1,0,0,-1.2918068510477,1,3,0,1,0.0042,0.2438,0,Low
0,0,0,0,-1.1196839170382944,1,1,0,0,1,0,1,1,0,1,1.18562783932862,-0.7821438706209383,0,1,0,0,0,1,0,0.8694033364310698,5,0,1,0,0.9724,0.1631,1,High
0,0,0,0,-1.2827281667186554,1,1,0,0,0,0,0,0,0,1,-0.4906363536026986,-0.9868090435299612,1,0,0,0,0,0,1,-1.1204593847864728,2,0,0,0,0.7487,0.1638,1,High
0,0,1,1,-0.4267458558967602,1,0,0,1,0,1,0,0,0,0,-0.3226773422077947,-0.4768226097636646,1,0,0,0,0,1,0,-0.2213775646916446,3,1,0,0,0.041,0.1885,1,Low
1,0,1,1,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,-1.4867496984100992,-1.000022498862199,0,0,1,1,0,0,0,-1.6121806576970434,1,0,0,1,0.5946,0.1954,0,Medium
0,0,1,0,1.5297851402675715,1,1,0,0,0,0,0,0,2,1,-1.2921833188734282,-0.1234784903783738,0,0,1,1,0,0,0,-1.0147622887402756,2,3,0,1,0.0059,0.2415,0,Low
0,0,0,0,0.3069532676648642,1,0,0,1,0,0,0,0,0,0,0.3308661377743562,0.3021535974939687,0,1,0,0,1,0,0,0.4364391448629506,2,2,0,1,0.733,0.1369,0,High
0,1,1,0,1.6113072651077522,1,1,0,0,0,0,0,0,2,0,-1.3487239761746832,-0.2241786967083683,0,0,1,1,0,0,0,-1.142780510659583,2,3,0,1,0.0052,0.2461,0,Low
1,1,0,0,-0.2637016062163992,1,1,0,0,0,0,1,1,0,1,0.9561392891058796,0.0517376627167293,0,1,0,0,0,1,0,0.9800242102433946,4,2,1,0,0.8282,0.153,0,High
1,0,1,1,-0.7935954176775724,1,0,0,1,1,1,0,0,0,0,-0.1015035945293569,-0.6779803713240634,1,0,0,1,0,0,0,-0.1839568536690778,4,1,0,1,0.0383,0.1845,0,Low
0,0,0,1,-0.8343564800976626,1,1,0,0,0,0,1,0,0,1,0.6385138319135366,-0.5824861340398254,0,1,0,0,0,1,0,0.4978222410140028,3,0,0,0,0.3291,0.1837,0,Medium
1,0,0,1,-1.2827281667186554,0,0,0,0,0,0,0,0,0,1,-1.3154647659974743,-0.9977504022023984,1,0,0,0,0,1,0,-1.5274916801196556,0,0,0,0,0.3758,0.2078,1,Medium
0,0,1,1,1.6113072651077522,0,0,0,1,0,1,1,1,2,0,-0.3725661574736078,0.6605272123980414,1,0,0,0,1,0,0,-0.2410726757561533,4,3,0,1,0.004,0.2613,0,Low
1,1,1,0,-1.038161792198114,1,1,0,0,0,0,0,0,0,1,0.3508216638806817,-0.7737393188987635,0,1,0,0,0,1,0,0.2444118119839892,2,0,0,0,0.8934,0.1237,0,High
1,0,0,0,-0.4267458558967602,1,1,0,1,0,0,1,1,0,1,1.1906167208552014,0.0569656909533577,0,1,0,0,0,1,0,1.50522717196363,5,1,1,0,0.8859,0.1597,0,High
1,0,1,0,1.407501953007301,1,0,1,1,1,0,1,1,2,0,0.548713964435073,1.3728626040318166,1,0,0,0,1,0,0,0.6632611739558772,6,3,0,1,0.0216,0.1958,0,Low
1,0,0,0,-0.7935954176775724,1,1,0,0,0,1,1,1,0,1,1.135739024062807,-0.4346233776258159,0,1,0,0,0,0,1,1.1093554395670024,5,1,1,0,0.802,0.1872,1,High
1,1,1,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,0,0.1745478499414751,-0.946418665043604,0,1,0,0,0,1,0,-0.3927250309528715,1,0,0,0,0.7147,0.1239,0,High
1,1,0,0,1.3259798281671205,1,1,1,0,1,1,1,1,2,1,1.4699940863437542,2.127110458322106,0,1,0,0,0,1,0,1.5925421643496191,7,3,1,0,0.1734,0.2089,0,Low
1,0,1,1,1.5297851402675715,1,1,0,1,1,1,1,1,2,1,0.640176792422397,1.6292345203444552,1,0,0,0,0,1,0,0.8218068180251733,7,3,0,0,0.005,0.2192,0,Low
1,0,0,0,1.5297851402675715,0,0,1,0,1,1,0,1,2,0,-0.5471770109039534,0.5099952938885381,1,0,0,1,0,0,0,-0.3510370458663277,4,3,0,1,0.0269,0.216,0,Low
